event_id,category,event_date,impressions,conversions,tickets_sold,gross_revenue,marketing_cost,payment_processing_fee,platform_fee,total_costs,net_profit,cpa,roi,conversion_rate,attendance_rate,marketing_start_days_before,marketing_duration_days,marketing_start_date,marketing_end_date
event_0362,science,1768739495.986406,91355,163,163,8150.0,2072.0,244.5,407.5,2724.0,5426.0,12.71165644171779,1.9919236417033774,0.0017842482622735481,0.163,33.045485754171665,32.90938855939387,1765884366.0172458,1768727737.1887774
event_0363,science,1767647793.7664466,97712,196,196,9800.0,2072.0,294.0,490.0,2856.0,6944.0,10.571428571428571,2.4313725490196076,0.002005894874733912,0.196,43.035817065530324,55.9874184245364,1763929499.1719847,1768766812.1238647
event_0364,business,1780379196.4076314,117515,140,140,7000.0,2072.0,210.0,350.0,2632.0,4368.0,14.8,1.6595744680851063,0.0011913372760924137,0.14,42.29394986154505,52.701889930793236,1776724999.1395938,1781278442.4296143
event_0365,science,1776363537.3617396,134855,291,291,14550.0,2072.0,436.5,727.5,3236.0,11314.0,7.120274914089347,3.496291718170581,0.002157873271291387,0.291,57.70673309237577,42.21992781565632,1771377675.6225584,1775025477.385831
event_0366,business,1770599040.5357964,94227,192,192,9600.0,2072.0,288.0,480.0,2840.0,6760.0,10.791666666666666,2.380281690140845,0.0020376325257091916,0.192,53.10037996018001,52.90389752057153,1766011167.7072368,1770582064.4530141
event_0367,science,1780956418.4344146,69324,104,104,5200.0,2072.0,156.0,260.0,2488.0,2712.0,19.923076923076923,1.090032154340836,0.0015002019502625354,0.104,39.52429480657523,37.74329152549327,1777541519.3631265,1780802539.750929
event_0368,health,1766796988.5241933,97709,158,158,7900.0,2072.0,237.0,395.0,2704.0,5196.0,13.113924050632912,1.9215976331360947,0.0016170465361430369,0.158,35.94291072334858,54.56752712887631,1763691521.037696,1768406155.381631
event_0369,health,1775500412.2818482,76129,110,110,5500.0,2072.0,165.0,275.0,2512.0,2988.0,18.836363636363636,1.1894904458598725,0.001444915866489774,0.11,48.948598274011516,42.67258171237455,1771271253.3909736,1774958164.4509227
event_0370,science,1775066153.811794,105263,327,327,16350.0,2072.0,490.5,817.5,3380.0,12970.0,6.336391437308868,3.837278106508876,0.0031065046597569894,0.327,38.92426076718574,42.05180940226185,1771703097.6815093,1775336374.0138648
event_0371,art,1769402472.9542408,95016,104,104,5200.0,2072.0,156.0,260.0,2488.0,2712.0,19.923076923076923,1.090032154340836,0.0010945524964216552,0.104,55.82234311818233,41.62897330083382,1764579422.5088298,1768176165.802022
event_0372,art,1774636627.274804,100397,140,140,7000.0,2072.0,210.0,350.0,2632.0,4368.0,14.8,1.6595744680851063,0.001394463978007311,0.14,48.79466808746349,50.820154610042216,1770420767.9520473,1774811629.310355
event_0373,business,1776062931.8015842,78098,104,104,5200.0,2072.0,156.0,260.0,2488.0,2712.0,19.923076923076923,1.090032154340836,0.0013316602217726447,0.104,59.031346246905514,46.675792628161744,1770962623.4858515,1774995411.9689248
event_0374,technology,1768297729.50017,77984,140,140,7000.0,2072.0,210.0,350.0,2632.0,4368.0,14.8,1.6595744680851063,0.0017952400492408699,0.14,39.16452003281253,29.854951243117988,1764913914.969335,1767493382.7567406
event_0375,business,1778292315.375496,121845,162,162,8100.0,2072.0,243.0,405.0,2720.0,5380.0,12.790123456790123,1.9779411764705883,0.0013295580450572448,0.162,59.80249838635257,47.59100652314257,1773125379.514915,1777237242.4785144
event_0376,health,1777859773.185373,86041,174,174,8700.0,2072.0,261.0,435.0,2768.0,5932.0,11.908045977011493,2.143063583815029,0.002022291698143908,0.174,51.76939067453607,31.447504664810406,1773386897.831093,1776103962.2341328
event_0377,health,1779071213.558326,82845,127,127,6350.0,2072.0,190.5,317.5,2580.0,3770.0,16.31496062992126,1.4612403100775193,0.0015329832820327118,0.127,47.4152121678062,48.88752511232134,1774974539.2270277,1779198421.3967323
event_0378,technology,1767631252.544742,86771,143,143,7150.0,2072.0,214.5,357.5,2644.0,4506.0,14.48951048951049,1.7042360060514372,0.0016480160422260894,0.143,36.87216662293526,53.24115188241741,1764445497.3485205,1769045532.8711615
event_0379,technology,1774430068.483177,94926,185,185,9250.0,2072.0,277.5,462.5,2812.0,6438.0,11.2,2.289473684210526,0.0019488865010639867,0.185,51.294212430388896,50.20204362534966,1769998248.5291913,1774335705.0984216
event_0380,technology,1773554228.5203865,101999,337,337,16850.0,2072.0,505.5,842.5,3420.0,13430.0,6.148367952522255,3.926900584795322,0.0033039539603329443,0.337,53.264496313507124,28.045413926730134,1768952176.0388994,1771375299.8021688
event_0381,business,1768212143.694495,100912,101,101,5050.0,2072.0,151.5,252.5,2476.0,2574.0,20.514851485148515,1.0395799676898223,0.0010008720469319803,0.101,37.291275859857265,48.832168563898804,1764990177.4602034,1769209276.8241243
event_0382,health,1777596092.109029,86142,154,154,7700.0,2072.0,231.0,385.0,2688.0,5012.0,13.454545454545455,1.8645833333333333,0.0017877458150495694,0.154,56.79336384677057,30.9957757135555,1772689145.4726682,1775367180.4943194
event_0383,technology,1774477289.3486183,105758,104,104,5200.0,2072.0,156.0,260.0,2488.0,2712.0,19.923076923076923,1.090032154340836,0.0009833771440458405,0.104,39.150795235801375,51.48543369987178,1771094660.640245,1775543002.111914
event_0384,business,1778965870.175601,68514,63,63,3150.0,2072.0,94.5,157.5,2324.0,826.0,32.888888888888886,0.35542168674698793,0.0009195200980821438,0.063,38.50038390958415,51.75466160772236,1775639437.005813,1780111039.7687201
event_0385,art,1779231655.6243887,98803,124,124,6200.0,2072.0,186.0,310.0,2568.0,3632.0,16.70967741935484,1.4143302180685358,0.0012550226207706243,0.124,55.96180330867233,46.39121614197116,1774396555.8185194,1778404756.8931856
event_0386,science,1781022201.3223767,67430,177,177,8850.0,2072.0,265.5,442.5,2780.0,6070.0,11.706214689265536,2.183453237410072,0.0026249443867714666,0.177,43.63789529094227,48.27302822030188,1777251887.1692393,1781422676.8074734
event_0387,technology,1773790022.1386187,56052,97,97,4850.0,2072.0,145.5,242.5,2460.0,2390.0,21.36082474226804,0.9715447154471545,0.0017305359309212874,0.097,55.02567548402226,46.4992802101487,1769035803.7767992,1773053341.586956
event_0388,art,1777333996.6243315,82755,115,115,5750.0,2072.0,172.5,287.5,2532.0,3218.0,18.017391304347825,1.2709320695102686,0.0013896441302640324,0.115,39.479136174929856,30.92367779688442,1773922999.2588174,1776594805.0204682
event_0389,science,1781576187.25972,117422,204,204,10200.0,2072.0,306.0,510.0,2888.0,7312.0,10.156862745098039,2.53185595567867,0.001737323499855223,0.204,49.73524309013793,36.20671219721471,1777279062.2567322,1780407322.1905715
event_0390,business,1767872311.1160533,68933,72,72,3600.0,2072.0,108.0,180.0,2360.0,1240.0,28.77777777777778,0.5254237288135594,0.0010444924782034729,0.072,34.50912275121864,46.34775123713825,1764890722.910348,1768895168.6172366
event_0391,technology,1768971857.3478205,65183,127,127,6350.0,2072.0,190.5,317.5,2580.0,3770.0,16.31496062992126,1.4612403100775193,0.0019483607689121396,0.127,44.35038713694221,32.81874350136706,1765139983.8991888,1767975523.3377068
event_0392,technology,1774131859.776737,96320,222,222,11100.0,2072.0,333.0,555.0,2960.0,8140.0,9.333333333333334,2.75,0.0023048172757475084,0.222,42.45267569193427,52.359812527062886,1770463948.5969539,1774987836.399292
event_0393,business,1776925800.6183918,71831,136,136,6800.0,2072.0,204.0,340.0,2616.0,4184.0,15.235294117647058,1.599388379204893,0.001893332962091576,0.136,38.01248375958357,45.16416731653398,1773641522.0215638,1777543706.0777123
event_0394,business,1773119064.5558054,104952,252,252,12600.0,2072.0,378.0,630.0,3080.0,9520.0,8.222222222222221,3.090909090909091,0.0024010976446375487,0.252,37.46014839841554,42.21443699332555,1769882507.7341824,1773529835.0904057
event_0395,art,1775682462.7763855,101307,158,158,7900.0,2072.0,237.0,395.0,2704.0,5196.0,13.113924050632912,1.9215976331360947,0.0015596158212166978,0.158,45.60844770617389,34.75768037452208,1771741892.894572,1774744956.4789307
event_0396,science,1778040964.2044797,115340,140,140,7000.0,2072.0,210.0,350.0,2632.0,4368.0,14.8,1.6595744680851063,0.0012138026703658747,0.14,50.35790139160127,51.890726443229546,1773690041.5242453,1778173400.2889402
event_0397,technology,1768778158.8029747,77720,113,113,5650.0,2072.0,169.5,282.5,2524.0,3126.0,18.336283185840706,1.2385103011093503,0.001453937210499228,0.113,46.81064009161161,52.501367984584164,1764733719.4990594,1769269837.6929276
event_0398,technology,1774373834.391581,94561,66,66,3300.0,2072.0,99.0,165.0,2336.0,964.0,31.393939393939394,0.4126712328767123,0.0006979621619906727,0.066,57.67644679937558,42.3581718068539,1769390589.388115,1773050335.4322271
event_0399,art,1775695975.5278108,73393,64,64,3200.0,2072.0,96.0,160.0,2328.0,872.0,32.375,0.3745704467353952,0.00087201776736201,0.064,55.469103388285696,50.18792992368207,1770903444.9950628,1775239682.140469
event_0400,health,1767681091.2992885,67920,116,116,5800.0,2072.0,174.0,290.0,2536.0,3264.0,17.862068965517242,1.2870662460567823,0.0017078916372202592,0.116,41.99521020398647,33.663234325317156,1764052705.137664,1766961208.5833714
event_0401,technology,1777885331.5843527,225357,350,350,17500.0,2072.0,525.0,875.0,3472.0,14028.0,5.92,4.040322580645161,0.0015530913173320553,0.35,53.92861216243381,47.90121750492309,1773225899.4935184,1777364564.6859436
event_0402,technology,1768760554.9073822,88059,151,151,7550.0,2072.0,226.5,377.5,2676.0,4874.0,13.721854304635762,1.8213751868460388,0.0017147594226598077,0.151,31.64669319650715,47.96145191603735,1766026280.615204,1770170150.0607498
event_0403,art,1774126968.950054,95376,84,84,4200.0,2072.0,126.0,210.0,2408.0,1792.0,24.666666666666668,0.7441860465116279,0.0008807247106190236,0.084,36.45739088146601,37.58491322712275,1770977050.3778954,1774224386.8807187
event_0404,art,1771212669.0385256,105420,194,194,9700.0,2072.0,291.0,485.0,2848.0,6852.0,10.68041237113402,2.4058988764044944,0.0018402580155568204,0.194,45.923828542669156,34.894643800544934,1767244850.252439,1770259747.4768062
event_0405,technology,1777980235.4829316,103537,117,117,5850.0,2072.0,175.5,292.5,2540.0,3310.0,17.70940170940171,1.3031496062992125,0.0011300308102417493,0.117,40.23118257478238,41.23974076625504,1774504261.3084705,1778067374.9106748
event_0406,technology,1776092717.9454465,85213,72,72,3600.0,2072.0,108.0,180.0,2360.0,1240.0,28.77777777777778,0.5254237288135594,0.0008449414995364557,0.072,50.81538514190163,55.18030839734081,1771702268.669186,1776469847.3147163
event_0407,business,1771953984.023523,71705,82,82,4100.0,2072.0,123.0,205.0,2400.0,1700.0,25.26829268292683,0.7083333333333334,0.0011435743671989402,0.082,48.67758742729859,33.95614413230158,1767748240.4698045,1770682051.3228354
event_0408,technology,1775597311.1946542,69711,168,168,8400.0,2072.0,252.0,420.0,2744.0,5656.0,12.333333333333334,2.061224489795918,0.0024099496492662564,0.168,31.69568828175769,48.67079379918343,1772858803.7271104,1777063960.31136
event_0409,business,1779295907.514218,80955,122,122,6100.0,2072.0,183.0,305.0,2560.0,3540.0,16.983606557377048,1.3828125,0.0015070100673213514,0.122,32.90399616217436,46.77241042232079,1776453002.2458062,1780494138.5062947
event_0410,technology,1766440164.5665703,123278,225,225,11250.0,2072.0,337.5,562.5,2972.0,8278.0,9.20888888888889,2.785329744279946,0.0018251431723421859,0.225,30.326709205918277,39.618225136171134,1763819936.8911788,1767242951.542944
event_0411,business,1775859248.5866413,134533,229,229,11450.0,2072.0,343.5,572.5,2988.0,8462.0,9.048034934497817,2.8319946452476574,0.0017021845941144551,0.229,32.75830088178658,30.83229747080075,1773028931.390455,1775692841.8919322
event_0412,business,1773774954.4668822,83315,103,103,5150.0,2072.0,154.5,257.5,2484.0,2666.0,20.116504854368934,1.0732689210950082,0.0012362719798355638,0.103,53.36647509987878,53.21700465886738,1769164091.0182526,1773762040.2207787
event_0413,health,1774763355.4174566,83256,152,152,7600.0,2072.0,228.0,380.0,2680.0,4920.0,13.631578947368421,1.835820895522388,0.001825694244258672,0.152,32.82215876476451,53.5629583132871,1771927520.900181,1776555360.498449
event_0414,business,1779187429.1505089,92787,153,153,7650.0,2072.0,229.5,382.5,2684.0,4966.0,13.542483660130719,1.8502235469448585,0.001648937890006143,0.153,32.61334562823313,44.030143281420465,1776369636.0882297,1780173840.4677444
event_0415,art,1772945221.9401531,86713,159,159,7950.0,2072.0,238.5,397.5,2708.0,5242.0,13.031446540880504,1.9357459379615953,0.0018336350950837821,0.159,38.0120501217843,52.89454919134069,1769660980.8096309,1774231069.8597627
event_0416,technology,1780301585.8856242,92469,145,145,7250.0,2072.0,217.5,362.5,2652.0,4598.0,14.289655172413793,1.7337858220211162,0.0015680930906574095,0.145,48.318687404308136,53.65822244054803,1776126851.293892,1780762921.7127552
event_0417,technology,1774187350.0805373,70499,94,94,4700.0,2072.0,141.0,235.0,2448.0,2252.0,22.04255319148936,0.9199346405228758,0.0013333522461311507,0.094,35.69728669458587,48.031572927385795,1771103104.5101252,1775253032.4110513
event_0418,science,1769115708.3193324,83329,119,119,5950.0,2072.0,178.5,297.5,2548.0,3402.0,17.41176470588235,1.335164835164835,0.0014280742598615128,0.119,30.2955771593594,53.183375100353516,1766498170.4527638,1771093214.0614343
event_0419,science,1776100580.436257,147879,373,373,18650.0,2072.0,559.5,932.5,3564.0,15086.0,5.554959785522788,4.232884399551066,0.0025223324474739485,0.373,30.50382195173249,48.279631902282816,1773465050.2196271,1777636410.4159844
event_0420,technology,1768179479.0743158,65656,110,110,5500.0,2072.0,165.0,275.0,2512.0,2988.0,18.836363636363636,1.1894904458598725,0.001675399049591812,0.11,37.25551720474453,37.448160955543976,1764960602.387826,1768196123.494385
event_0421,technology,1775203607.7089868,68838,76,76,3800.0,2072.0,114.0,190.0,2376.0,1424.0,27.263157894736842,0.5993265993265994,0.0011040413724977484,0.076,39.91102764205006,43.50187927197165,1771755294.9207137,1775513857.289812
event_0422,health,1769842685.6176846,199664,108,108,5400.0,2072.0,162.0,270.0,2504.0,2896.0,19.185185185185187,1.156549520766773,0.0005409087266607901,0.108,57.209090856013376,44.28148255206339,1764899820.167725,1768725740.2602234
event_0423,science,1778982909.4871888,67616,138,138,6900.0,2072.0,207.0,345.0,2624.0,4276.0,15.014492753623188,1.6295731707317074,0.0020409370563180314,0.138,46.87924439854338,32.40263121157719,1774932542.7711546,1777732130.1078348
event_0424,health,1771314857.435741,113838,180,180,9000.0,2072.0,270.0,450.0,2792.0,6208.0,11.511111111111111,2.2234957020057307,0.0015811943287830075,0.18,32.357766582354785,40.694216146060626,1768519146.4030254,1772035126.678045
event_0425,art,1769131043.598214,75896,104,104,5200.0,2072.0,156.0,260.0,2488.0,2712.0,19.923076923076923,1.090032154340836,0.0013702961947928746,0.104,59.64381758164497,44.82361754582035,1763977817.7591598,1767850578.3151188
event_0426,technology,1775067048.7881525,58231,94,94,4700.0,2072.0,141.0,235.0,2448.0,2252.0,22.04255319148936,0.9199346405228758,0.001614260445467191,0.094,32.0077048128338,36.922575442279445,1772301583.0923235,1775491693.6105366
event_0427,health,1779785789.9789329,129216,97,97,4850.0,2072.0,145.5,242.5,2460.0,2390.0,21.36082474226804,0.9715447154471545,0.0007506810302129768,0.097,57.98859572851383,35.46653532349188,1774775575.3079894,1777839883.959939
event_0428,health,1770557050.6541414,81991,86,86,4300.0,2072.0,129.0,215.0,2416.0,1884.0,24.093023255813954,0.7798013245033113,0.0010488956104938347,0.086,59.954692470612976,29.434515978104162,1765376965.2246804,1767920107.4051886
event_0429,business,1777523628.198703,74233,68,68,3400.0,2072.0,102.0,170.0,2344.0,1056.0,30.470588235294116,0.45051194539249145,0.0009160346476634381,0.068,58.51484300160985,33.7810763762455,1772467945.763364,1775386630.7622716
event_0430,health,1779815309.652435,92421,276,276,13800.0,2072.0,414.0,690.0,3176.0,10624.0,7.507246376811594,3.345088161209068,0.0029863342746778328,0.276,46.96800524776082,36.849288623139394,1775757273.9990284,1778941052.5360677
event_0431,health,1767706215.2800457,77006,137,137,6850.0,2072.0,205.5,342.5,2620.0,4230.0,15.124087591240876,1.6145038167938932,0.0017790821494429005,0.137,56.84460209078563,32.24179489192966,1762794841.659402,1765580532.7380645
event_0432,business,1776370132.3999023,111028,320,320,16000.0,2072.0,480.0,800.0,3352.0,12648.0,6.475,3.7732696897374702,0.002882155852577728,0.32,55.425935529281006,49.63387524233221,1771581331.5701725,1775869698.39111
event_0433,art,1775122275.0700068,65675,72,72,3600.0,2072.0,108.0,180.0,2360.0,1240.0,28.77777777777778,0.5254237288135594,0.0010963075751808146,0.072,59.59031448568542,32.15964100439484,1769973671.8984437,1772752264.8812234
event_0434,technology,1777771228.6264338,107058,345,345,17250.0,2072.0,517.5,862.5,3452.0,13798.0,6.005797101449275,3.9971031286210894,0.0032225522613910217,0.345,58.092560051187334,43.476388532975946,1772752031.4380112,1776508391.4072602
event_0435,health,1773003681.9758818,96847,213,213,10650.0,2072.0,319.5,532.5,2924.0,7726.0,9.727699530516432,2.6422708618331052,0.0021993453591747807,0.213,56.617750375209525,49.269619672830075,1768111908.3434637,1772368803.4831963
event_0436,technology,1775972667.5674994,82450,175,175,8750.0,2072.0,262.5,437.5,2772.0,5978.0,11.84,2.1565656565656566,0.002122498483929654,0.175,47.09142168828754,32.63634899518199,1771903968.7336314,1774723749.2868152
event_0437,technology,1771574032.3968089,83957,113,113,5650.0,2072.0,169.5,282.5,2524.0,3126.0,18.336283185840706,1.2385103011093503,0.0013459270817204045,0.113,52.89461272943505,28.649902262927885,1767003937.8569856,1769479289.4125025
event_0438,business,1769433900.238606,149641,276,276,13800.0,2072.0,414.0,690.0,3176.0,10624.0,7.507246376811594,3.345088161209068,0.0018444142982204075,0.276,31.193789018494723,52.1435172201698,1766738756.867408,1771243956.7552307
event_0439,science,1777242185.7308822,118253,158,158,7900.0,2072.0,237.0,395.0,2704.0,5196.0,13.113924050632912,1.9215976331360947,0.001336118322579554,0.158,41.54735472209043,29.27299400963117,1773652494.2828937,1776181680.9653258
event_0440,art,1780550192.4484086,80772,97,97,4850.0,2072.0,145.5,242.5,2460.0,2390.0,21.36082474226804,0.9715447154471545,0.0012009112068538602,0.097,37.83856491385913,55.73725522218326,1777280940.4398513,1782096639.2910478
event_0441,business,1768788691.1014946,83026,147,147,7350.0,2072.0,220.5,367.5,2660.0,4690.0,14.095238095238095,1.763157894736842,0.0017705297135836968,0.147,48.387174547312156,54.36516703948841,1764608039.2206068,1769305189.6528187
event_0442,health,1781217969.6076024,210786,102,102,5100.0,2072.0,153.0,255.0,2480.0,2620.0,20.313725490196077,1.0564516129032258,0.0004839031055193419,0.102,45.95832494250708,45.347683318254525,1777247170.3325698,1781165210.171267
event_0443,health,1772022509.4180677,103292,126,126,6300.0,2072.0,189.0,315.0,2576.0,3724.0,16.444444444444443,1.4456521739130435,0.0012198427758200055,0.126,40.77246880823136,53.38079090113161,1768499768.1130364,1773111868.4468942
event_0444,art,1780048596.4382133,64788,92,92,4600.0,2072.0,138.0,230.0,2440.0,2160.0,22.52173913043478,0.8852459016393442,0.0014200160523553744,0.092,38.73089545638633,35.04710046631633,1776702247.0707815,1779730316.5510712
event_0445,technology,1775716990.7524445,146002,384,384,19200.0,2072.0,576.0,960.0,3608.0,15592.0,5.395833333333333,4.321507760532151,0.00263010095752113,0.384,49.533566666123214,42.93242455637529,1771437290.5924914,1775146652.0741622
event_0446,art,1774273062.7969835,95074,70,70,3500.0,2072.0,105.0,175.0,2352.0,1148.0,29.6,0.4880952380952381,0.0007362685907819172,0.07,36.9822306015052,28.069035286529733,1771077798.0730135,1773502962.7217698
event_0447,business,1778263034.2940385,80288,103,103,5150.0,2072.0,154.5,257.5,2484.0,2666.0,20.116504854368934,1.0732689210950082,0.0012828816261458748,0.103,39.54956427627401,52.094327848701305,1774845951.9405684,1779346901.8666964
event_0448,science,1767940373.8972197,101887,295,295,14750.0,2072.0,442.5,737.5,3252.0,11498.0,7.023728813559322,3.535670356703567,0.0028953644724057045,0.295,35.63232876298032,29.29838048392417,1764861740.6920981,1767393120.7659092
event_0449,art,1777268751.6147904,97603,94,94,4700.0,2072.0,141.0,235.0,2448.0,2252.0,22.04255319148936,0.9199346405228758,0.0009630851510711761,0.094,58.409365936000654,53.77718965010567,1772222182.39792,1776868531.583689
event_0450,art,1771040354.155768,71414,112,112,5600.0,2072.0,168.0,280.0,2520.0,3080.0,18.5,1.2222222222222223,0.0015683199372672025,0.112,41.97590534031237,34.51505912072196,1767413635.934365,1770395737.0423954
event_0451,technology,1780091378.9804635,91474,105,105,5250.0,2072.0,157.5,262.5,2492.0,2758.0,19.733333333333334,1.1067415730337078,0.0011478671535081007,0.105,38.69122117583107,28.261983196947998,1776748457.4708717,1779190292.819088
event_0452,technology,1781092827.490583,74424,175,175,8750.0,2072.0,262.5,437.5,2772.0,5978.0,11.84,2.1565656565656566,0.0023513920240782545,0.175,39.24319630624986,28.868010003771058,1777702215.329723,1780196411.3940487
event_0453,health,1778762534.5015218,70796,89,89,4450.0,2072.0,133.5,222.5,2428.0,2022.0,23.280898876404493,0.8327841845140033,0.0012571331713656139,0.089,56.99894098622722,30.969991396918935,1773837826.0003119,1776513633.2570057
event_0454,science,1775370065.6949573,74634,83,83,4150.0,2072.0,124.5,207.5,2404.0,1746.0,24.96385542168675,0.7262895174708819,0.0011120936838438244,0.083,59.71976981693699,53.9179586292142,1770210277.582774,1774868789.208338
event_0455,art,1775747278.0961897,79978,75,75,3750.0,2072.0,112.5,187.5,2372.0,1378.0,27.626666666666665,0.5809443507588533,0.0009377578834179399,0.075,42.211098732675566,43.70735173442018,1772100239.1656866,1775876554.3555405
event_0456,art,1768470141.878172,106035,87,87,4350.0,2072.0,130.5,217.5,2420.0,1930.0,23.816091954022987,0.7975206611570248,0.0008204838025180365,0.087,49.939398387428554,37.50167843212299,1764155377.8574982,1767395522.8740337
event_0457,health,1774860788.3372073,96250,169,169,8450.0,2072.0,253.5,422.5,2748.0,5702.0,12.2603550295858,2.074963609898108,0.0017558441558441558,0.169,57.144010858299296,35.74090042696845,1769923545.7990503,1773011559.5959404
event_0458,business,1780240751.9347966,134190,122,122,6100.0,2072.0,183.0,305.0,2560.0,3540.0,16.983606557377048,1.3828125,0.0009091586556375288,0.122,33.455594917208096,31.793790037298198,1777350188.5339499,1780097171.9931724
event_0459,art,1781766558.5951474,101003,68,68,3400.0,2072.0,102.0,170.0,2344.0,1056.0,30.470588235294116,0.45051194539249145,0.0006732473292872489,0.068,30.23343596583573,47.783839642261654,1779154389.7276993,1783282913.4727907
event_0460,business,1768135975.2972827,88169,64,64,3200.0,2072.0,96.0,160.0,2328.0,872.0,32.375,0.3745704467353952,0.0007258787102042668,0.064,48.16395153555879,51.55591853385093,1763974609.8846104,1768429041.2459352
event_0461,health,1776960634.7008379,183723,158,158,7900.0,2072.0,237.0,395.0,2704.0,5196.0,13.113924050632912,1.9215976331360947,0.000859990311501554,0.158,33.3208981631242,29.96511978968405,1774081709.0995438,1776670695.4493725
event_0462,business,1768920604.9643114,78873,182,182,9100.0,2072.0,273.0,455.0,2800.0,6300.0,11.384615384615385,2.25,0.002307507004931979,0.182,46.94247004107339,35.564369091482305,1764864775.5527625,1767937537.0422666
event_0463,art,1780213421.2295544,79637,94,94,4700.0,2072.0,141.0,235.0,2448.0,2252.0,22.04255319148936,0.9199346405228758,0.0011803558647362406,0.094,40.29292730572592,45.4127446348098,1776732112.3103397,1780655773.4467874
event_0464,business,1780670340.040002,116660,151,151,7550.0,2072.0,226.5,377.5,2676.0,4874.0,13.721854304635762,1.8213751868460388,0.0012943596776958683,0.151,53.0205650115596,44.34958420862746,1776089363.2230034,1779921167.2986288
event_0465,health,1769976383.064504,69135,91,91,4550.0,2072.0,136.5,227.5,2436.0,2114.0,22.76923076923077,0.867816091954023,0.0013162652780791206,0.091,34.30540938040549,46.1652413335937,1767012395.694037,1771001072.5452595
event_0466,business,1768996847.4364674,103275,178,178,8900.0,2072.0,267.0,445.0,2784.0,6116.0,11.640449438202246,2.19683908045977,0.0017235536189784556,0.178,53.914244270704636,30.41267836540722,1764338656.7314785,1766966312.1422496
event_0467,art,1773765237.4300785,130443,260,260,13000.0,2072.0,390.0,650.0,3112.0,9888.0,7.969230769230769,3.177377892030848,0.001993207761244375,0.26,57.85758442331467,29.518617469122077,1768766342.135904,1771316750.6852362
event_0468,business,1770028327.5839212,72052,102,102,5100.0,2072.0,153.0,255.0,2480.0,2620.0,20.313725490196077,1.0564516129032258,0.0014156442569255537,0.102,42.42323478207991,48.80062078575135,1766362960.0987494,1770579333.7346382
event_0469,science,1772178650.119745,76973,66,66,3300.0,2072.0,99.0,165.0,2336.0,964.0,31.393939393939394,0.4126712328767123,0.0008574435191560677,0.066,38.872275378731246,38.5315464008348,1768820085.5270226,1772149211.1360548
event_0470,business,1768872658.7246556,58597,97,97,4850.0,2072.0,145.5,242.5,2460.0,2390.0,21.36082474226804,0.9715447154471545,0.0016553748485417343,0.097,37.472055129521934,38.77418638707634,1765635073.161465,1768985162.8653083
event_0471,art,1776139872.1900668,87379,193,193,9650.0,2072.0,289.5,482.5,2844.0,6806.0,10.735751295336788,2.3931082981715894,0.0022087686972842445,0.193,43.145809461147046,49.65840344219335,1772412074.2526238,1776702560.3100293
event_0472,business,1778541561.6364274,108854,146,146,7300.0,2072.0,219.0,365.0,2656.0,4644.0,14.191780821917808,1.7484939759036144,0.0013412460727212597,0.146,34.756006931231916,30.014376916803272,1775538642.637569,1778131884.8031807
event_0473,science,1769121539.345259,94277,90,90,4500.0,2072.0,135.0,225.0,2432.0,2068.0,23.022222222222222,0.850328947368421,0.000954633685840661,0.09,52.298512795337686,50.32289711569219,1764602947.8397417,1768950846.1505375
event_0474,science,1767016423.5504148,78749,80,80,4000.0,2072.0,120.0,200.0,2392.0,1608.0,25.9,0.6722408026755853,0.0010158859160116318,0.08,33.823034782528076,42.65261319717802,1764094113.3452044,1767779299.1254406
event_0475,science,1766840217.9715734,140401,316,316,15800.0,2072.0,474.0,790.0,3336.0,12464.0,6.556962025316456,3.73621103117506,0.0022506962201123922,0.316,56.2347355518603,39.444473823096956,1761981536.8198926,1765389539.3582082
event_0476,art,1772915913.9610078,80995,139,139,6950.0,2072.0,208.5,347.5,2628.0,4322.0,14.906474820143885,1.6445966514459665,0.0017161553182295202,0.139,30.831518035454472,31.448057825323815,1770252070.8027446,1772969182.9988525
event_0477,technology,1776453444.3169584,84648,71,71,3550.0,2072.0,106.5,177.5,2356.0,1194.0,29.183098591549296,0.5067911714770797,0.0008387676023060202,0.071,35.68498091235571,44.806756971466655,1773370261.966131,1777241565.7684658
event_0478,business,1774194063.9043872,107136,167,167,8350.0,2072.0,250.5,417.5,2740.0,5610.0,12.407185628742514,2.0474452554744524,0.0015587664277180405,0.167,54.35479641616849,30.766394982351294,1769497809.4940302,1772156026.0205054
event_0479,technology,1766507312.9388256,95946,124,124,6200.0,2072.0,186.0,310.0,2568.0,3632.0,16.70967741935484,1.4143302180685358,0.0012923936380880912,0.124,34.58792017680727,33.85566568633893,1763518916.6355495,1766444046.1508493
event_0480,art,1773627284.6171691,50747,101,101,5050.0,2072.0,151.5,252.5,2476.0,2574.0,20.514851485148515,1.0395799676898223,0.0019902654344099158,0.101,48.93967632492881,52.74590528295683,1769398896.5826952,1773956142.7991426
event_0481,science,1769656595.2544348,100190,181,181,9050.0,2072.0,271.5,452.5,2796.0,6254.0,11.447513812154696,2.236766809728183,0.0018065675217087533,0.181,30.523377903304425,50.918896751185514,1767019375.4035892,1771418768.0828917
event_0482,health,1778336844.9309573,105962,206,206,10300.0,2072.0,309.0,515.0,2896.0,7404.0,10.058252427184467,2.5566298342541436,0.0019440931654744155,0.206,37.985423314350186,43.59088718011086,1775054904.3565974,1778821157.008959
