visit_id,dwell_time_min,review_given,repeat_visit,detailed_review,quality_score,dwell_component,review_bonus,repeat_bonus,detail_bonus,meets_dwell_time
visit_0933,21.441248649060476,False,False,True,0.8147082883020158,0.7147082883020158,0.0,0.0,0.1,True
visit_0934,89.00361948117704,False,True,True,1.25,1.0,0.0,0.15,0.1,True
visit_0935,39.30476737490149,True,False,False,1.2,1.0,0.2,0.0,0.0,True
visit_0936,89.42333472580766,False,False,False,1.0,1.0,0.0,0.0,0.0,True
visit_0937,70.03779064996829,False,False,False,1.0,1.0,0.0,0.0,0.0,True
visit_0938,74.74931547721543,False,False,False,1.0,1.0,0.0,0.0,0.0,True
visit_0939,70.42430914325261,True,False,False,1.2,1.0,0.2,0.0,0.0,True
visit_0940,42.929342012391814,True,False,False,1.2,1.0,0.2,0.0,0.0,True
visit_0941,95.42873053690305,False,False,False,1.0,1.0,0.0,0.0,0.0,True
visit_0942,103.18951666773405,True,False,False,1.2,1.0,0.2,0.0,0.0,True
visit_0943,118.83116597629974,False,True,False,1.15,1.0,0.0,0.15,0.0,True
visit_0944,118.55457187114388,False,False,False,1.0,1.0,0.0,0.0,0.0,True
visit_0945,11.414378133282256,False,False,False,0.38047927110940855,0.38047927110940855,0.0,0.0,0.0,True
visit_0946,83.57483266350641,False,False,False,1.0,1.0,0.0,0.0,0.0,True
visit_0947,12.616283291763391,False,False,False,0.42054277639211307,0.42054277639211307,0.0,0.0,0.0,True
visit_0948,112.09324272415749,False,False,False,1.0,1.0,0.0,0.0,0.0,True
visit_0949,32.38944652557209,True,True,False,1.3499999999999999,1.0,0.2,0.15,0.0,True
visit_0950,53.613568843813454,True,False,False,1.2,1.0,0.2,0.0,0.0,True
visit_0951,35.54810259763721,True,False,False,1.2,1.0,0.2,0.0,0.0,True
visit_0952,1.5753728185584714,True,False,False,0.2525124272852824,0.05251242728528238,0.2,0.0,0.0,False
visit_0953,37.41905156538995,False,True,False,1.15,1.0,0.0,0.15,0.0,True
visit_0954,93.60252714175424,True,False,False,1.2,1.0,0.2,0.0,0.0,True
visit_0955,28.86749537282103,False,True,True,1.212249845760701,0.9622498457607009,0.0,0.15,0.1,True
visit_0956,18.07440554821014,False,False,True,0.702480184940338,0.6024801849403381,0.0,0.0,0.1,True
visit_0957,48.32305238543013,False,False,False,1.0,1.0,0.0,0.0,0.0,True
visit_0958,4.282554902342404,True,True,False,0.4927518300780801,0.14275183007808012,0.2,0.15,0.0,False
visit_0959,105.54332049937587,True,False,False,1.2,1.0,0.2,0.0,0.0,True
visit_0960,84.05654724429698,False,False,False,1.0,1.0,0.0,0.0,0.0,True
visit_0961,1.5281793469471117,False,False,False,0.05093931156490372,0.05093931156490372,0.0,0.0,0.0,False
visit_0962,69.97906297535283,False,False,False,1.0,1.0,0.0,0.0,0.0,True
visit_0963,17.589955128958714,True,False,False,0.7863318376319572,0.5863318376319572,0.2,0.0,0.0,True
visit_0964,1.627326453700193,False,False,False,0.05424421512333977,0.05424421512333977,0.0,0.0,0.0,False
visit_0965,87.38586512786178,True,False,False,1.2,1.0,0.2,0.0,0.0,True
visit_0966,43.130391424573226,False,True,False,1.15,1.0,0.0,0.15,0.0,True
visit_0967,114.99673504480079,False,False,False,1.0,1.0,0.0,0.0,0.0,True
visit_0968,62.40932795569506,False,False,False,1.0,1.0,0.0,0.0,0.0,True
visit_0969,82.26320399087467,False,True,False,1.15,1.0,0.0,0.15,0.0,True
visit_0970,4.914371267549962,True,False,True,0.46381237558499877,0.16381237558499873,0.2,0.0,0.1,False
visit_0971,33.99186442964967,False,False,False,1.0,1.0,0.0,0.0,0.0,True
visit_0972,9.686152598978893,True,False,False,0.5228717532992965,0.32287175329929646,0.2,0.0,0.0,True
visit_0973,36.24271863434207,False,False,False,1.0,1.0,0.0,0.0,0.0,True
visit_0974,36.12747189849265,True,False,False,1.2,1.0,0.2,0.0,0.0,True
visit_0975,37.5912554596202,False,False,False,1.0,1.0,0.0,0.0,0.0,True
visit_0976,50.51023461380211,False,False,False,1.0,1.0,0.0,0.0,0.0,True
visit_0977,90.64022080162823,False,False,True,1.1,1.0,0.0,0.0,0.1,True
visit_0978,77.98559287820659,False,True,False,1.15,1.0,0.0,0.15,0.0,True
visit_0979,6.3624319746249824,True,True,False,0.5620810658208327,0.21208106582083275,0.2,0.15,0.0,True
visit_0980,118.69903558778572,True,False,False,1.2,1.0,0.2,0.0,0.0,True
visit_0981,56.84908839284453,False,False,True,1.1,1.0,0.0,0.0,0.1,True
visit_0982,98.60237504192595,False,False,False,1.0,1.0,0.0,0.0,0.0,True
visit_0983,88.99976643886744,False,False,False,1.0,1.0,0.0,0.0,0.0,True
visit_0984,12.880300698247868,False,False,True,0.5293433566082623,0.4293433566082623,0.0,0.0,0.1,True
visit_0985,74.38517550630513,True,False,False,1.2,1.0,0.2,0.0,0.0,True
visit_0986,60.38467455874097,False,False,False,1.0,1.0,0.0,0.0,0.0,True
visit_0987,94.40362406376538,True,False,False,1.2,1.0,0.2,0.0,0.0,True
visit_0988,69.12467453643696,False,False,False,1.0,1.0,0.0,0.0,0.0,True
visit_0989,5.391495850254748,False,True,True,0.42971652834182494,0.17971652834182494,0.0,0.15,0.1,True
visit_0990,87.91764628494226,True,False,False,1.2,1.0,0.2,0.0,0.0,True
visit_0991,101.61622233683015,True,False,False,1.2,1.0,0.2,0.0,0.0,True
visit_0992,68.85355939549346,True,False,False,1.2,1.0,0.2,0.0,0.0,True
visit_0993,69.85295357487473,False,False,False,1.0,1.0,0.0,0.0,0.0,True
visit_0994,22.2365227481972,False,False,False,0.7412174249399066,0.7412174249399066,0.0,0.0,0.0,True
visit_0995,67.04367743738436,True,True,False,1.3499999999999999,1.0,0.2,0.15,0.0,True
visit_0996,27.66882066560894,False,False,False,0.9222940221869647,0.9222940221869647,0.0,0.0,0.0,True
visit_0997,116.1737781358382,True,False,False,1.2,1.0,0.2,0.0,0.0,True
visit_0998,56.51744479262251,False,False,True,1.1,1.0,0.0,0.0,0.1,True
visit_0999,88.06472032929285,False,False,False,1.0,1.0,0.0,0.0,0.0,True
