event_id,category,event_date,matched_users,conversions,tickets_sold,gross_revenue,marketing_cost,payment_processing_fee,platform_fee,total_costs,net_profit,cpa,roi,conversion_rate,attendance_rate,marketing_start_days_before,marketing_duration_days,marketing_start_date,marketing_end_date
event_0335,business,1777997903.4863122,252,425,425,21250.0,2928.845072145868,637.5,2125.0,5691.3450721458685,15558.654927854132,6.891400169754983,2.733739516867475,1.6898452343038775,0.425,53.47105850648323,30.089548842573528,1773378004.031352,1775977741.0513504
event_0336,technology,1777208186.368556,253,199,199,9950.0,551.5778292638788,298.5,995.0,1845.0778292638788,8104.922170736121,2.771747885748135,4.392726443398705,0.7894036781627175,0.199,56.652149936329984,53.07117947024972,1772313440.614057,1776898790.5202866
event_0337,science,1769020334.6160548,251,483,483,24150.0,2064.333759350828,724.5,2415.0,5203.833759350828,18946.166240649174,4.273982938614551,3.640809279620932,1.9282109573656108,0.483,36.64079676302265,50.94256711640352,1765854569.7757297,1770256007.5745869
event_0338,business,1773113461.356427,257,257,257,12850.0,959.5514934370455,385.5,1285.0,2630.0514934370453,10219.948506562954,3.7336633985877254,3.885835897915124,1.0022418935034783,0.257,40.339741324269646,51.17681020036133,1769628107.70601,1774049784.1073213
event_0339,health,1768638659.5422573,267,291,291,14550.0,1506.0601760762795,436.5,1455.0,3397.5601760762793,11152.43982392372,5.175464522598898,3.2824848555893054,1.093067908112919,0.291,41.85041794026179,52.65737454735374,1765022783.4322188,1769572380.59311
event_0340,business,1769538838.6902075,267,288,288,14400.0,1034.4498298712429,432.0,1440.0,2906.449829871243,11493.550170128758,3.5918396870529268,3.9544980450042475,1.0819354893687656,0.288,43.574115055992706,30.834376365459867,1765774035.1493697,1768438125.2673454
event_0341,business,1771952471.4783597,270,105,105,5250.0,264.38236416166325,157.5,525.0,946.8823641616632,4303.117635838336,2.5179272777301263,4.5445113339376295,0.39213221264925235,0.105,51.86330053859692,37.93325135873308,1767471482.311825,1770748915.2292197
event_0342,science,1775483184.0088315,256,464,464,23200.0,2621.5037844237113,696.0,2320.0,5637.503784423711,17562.496215576288,5.649792638844206,3.1152965722348687,1.8151311583981398,0.464,55.7011152752241,48.871287759323664,1770670607.6490521,1774893086.9114578
event_0343,health,1769605057.9505832,256,224,224,11200.0,1104.439948138725,336.0,1120.0,2560.439948138725,8639.560051861275,4.930535482762165,3.3742482646943857,0.8781385673539204,0.224,34.974422253176975,44.774220337578434,1766583267.8679087,1770451760.5050755
event_0344,art,1766710516.2139792,260,220,220,11000.0,1776.1972820452702,330.0,1100.0,3206.19728204527,7793.80271795473,8.073624009296683,2.430855631248921,0.8491402055179089,0.22,57.563898303366756,52.417574717723284,1761736995.4005682,1766265873.8561795
event_0345,art,1776269800.4471087,257,146,146,7300.0,751.96245063458,219.0,730.0,1700.96245063458,5599.03754936542,5.1504277440724655,3.291687918964102,0.5698533752738699,0.146,37.69321821894561,31.871122840497282,1773013106.3929918,1775766771.4064107
event_0346,technology,1780113372.199605,257,358,358,17900.0,946.7879314898087,537.0,1790.0,3273.7879314898087,14626.21206851019,2.6446590265078456,4.467672425517866,1.3955077087321408,0.358,59.75584562405821,40.48227449752533,1774950467.1376863,1778448135.6542726
event_0347,health,1770883282.0722008,261,256,256,12800.0,1923.6668297749993,384.0,1280.0,3587.6668297749993,9212.333170225,7.514323553808591,2.567778338213962,0.981556222256685,0.256,39.20048617260803,43.01306079281923,1767496360.0668874,1771212688.519387
event_0348,science,1774359728.7642894,253,423,423,21150.0,1746.609454929979,634.5,2115.0,4496.109454929979,16653.890545070022,4.129100366264725,3.7040669743502463,1.6742015002905808,0.423,41.900726760975054,46.16001699796679,1770739505.972141,1774727731.4407654
event_0349,science,1773263926.15099,255,293,293,14650.0,1331.1372977588187,439.5,1465.0,3235.637297758819,11414.362702241182,4.543130709074466,3.527701547434689,1.149715579059196,0.293,36.70463505899007,38.13956778942385,1770092645.6818933,1773387904.3388996
event_0350,art,1775798642.526939,258,303,303,15150.0,1453.6734265751122,454.5,1515.0,3423.173426575112,11726.826573424889,4.797602067904661,3.425717926642586,1.174470610803394,0.303,43.363962835159086,43.882037906408215,1772051996.1379812,1775843404.213095
event_0351,technology,1781384882.8457475,254,222,222,11100.0,1161.9283340744648,333.0,1110.0,2604.928334074465,8495.071665925534,5.233911414749842,3.26115369655413,0.8776790546545145,0.222,54.52318027169969,35.28966009860597,1776674080.0702727,1779723106.7027922
event_0352,art,1779780609.1569226,258,287,287,14350.0,2134.774619624306,430.5,1435.0,4000.274619624306,10349.725380375694,7.438239092767617,2.587253717432957,1.1139564375766768,0.287,54.01189674903061,41.80541285872136,1775113981.2778063,1778725968.9487998
event_0353,health,1766885214.6760356,263,247,247,12350.0,1960.7469947763784,370.5,1235.0,3566.2469947763784,8783.753005223622,7.938246942414487,2.4630242992393763,0.942142644983406,0.247,32.775773872510854,28.615750670186518,1764053387.8134508,1766525788.671355
event_0354,technology,1770814457.3199496,255,394,394,19700.0,2071.8735549253574,591.0,1970.0,4632.873554925358,15067.126445074642,5.258562322145577,3.252220520686625,1.5457149031370412,0.394,57.33227080812214,29.831281920891836,1765860949.1221278,1768438371.8800929
event_0355,art,1773144266.9718306,271,207,207,10350.0,848.811289700363,310.5,1035.0,2194.311289700363,8155.688710299637,4.1005376314027195,3.7167418991921197,0.7654133149784658,0.207,31.056280814191126,38.39121949236308,1770461004.3094845,1773778005.6736248
event_0356,health,1772610280.857409,255,243,243,12150.0,700.1656066812869,364.5,1215.0,2279.665606681287,9870.334393318713,2.881339945190481,4.329729046396345,0.955605594745469,0.243,40.567547096054284,42.44179000480202,1769105244.7883098,1772772215.4447248
event_0357,business,1780361767.8788388,259,139,139,6950.0,748.7679564366806,208.5,695.0,1652.2679564366806,5297.732043563319,5.386819830479717,3.206339518311867,0.5366888371037492,0.139,47.995045647810784,52.92511142959694,1776214995.9348679,1780787725.562385
event_0358,art,1769591479.3881752,256,210,210,10500.0,622.6955568530128,315.0,1050.0,1987.695556853013,8512.304443146986,2.965216937395299,4.282499104955467,0.8218486006169401,0.21,46.85984788950183,54.55729724671792,1765542788.5305223,1770256539.0126388
event_0359,technology,1777818324.9232595,259,152,152,7600.0,858.4407653243161,228.0,760.0,1846.440765324316,5753.559234675684,5.647636613975764,3.1160269761836124,0.5901030405736786,0.152,36.83313394584287,55.66143027341592,1774635942.1503386,1779445089.7259617
event_0360,art,1781050802.6282587,259,181,181,9050.0,875.7699698080919,271.5,905.0,2052.269969808092,6997.730030191908,4.838508120486695,3.4097512184745686,0.6992241586924806,0.181,51.18278620255455,32.13168274749733,1776628609.900358,1779404787.2897418
event_0361,technology,1770068087.1677804,262,251,251,12550.0,591.4590437163328,376.5,1255.0,2222.959043716333,10327.040956283667,2.3564105327343934,4.645628080946992,0.9614223553224571,0.251,35.41865383580279,29.686577767936505,1767007915.476367,1769572835.7955167
event_0362,science,1768739495.986406,255,399,399,19950.0,1766.7839468648758,598.5,1995.0,4360.283946864876,15589.716053135124,4.428029942017233,3.5753900991572842,1.5679014075461855,0.399,58.504818131191115,45.79315470726324,1763684679.699871,1767641208.2665787
event_0363,science,1767647793.7664466,253,166,166,8300.0,641.6883234575687,249.0,830.0,1720.6883234575687,6579.311676542431,3.8655923099853537,3.8236510278176903,0.6576308294872574,0.166,31.495498303863112,52.550202332947144,1764926582.712993,1769466920.1945596
event_0364,business,1780379196.4076314,255,447,447,22350.0,1971.5024713290306,670.5,2235.0,4877.00247132903,17472.99752867097,4.410520070087317,3.582732965872254,1.7536157944245816,0.447,35.89460695335168,35.96205115350298,1777277902.3668618,1780385023.5865245
event_0365,science,1776363537.3617396,255,295,295,14750.0,1828.1230980367525,442.5,1475.0,3745.6230980367527,11004.376901963247,6.197027450972042,2.937929581791379,1.15992161563172,0.295,36.51432129094422,39.07715815180141,1773208700.002202,1776584966.4665177
event_0366,business,1770599040.5357964,257,183,183,9150.0,892.5504046622467,274.5,915.0,2082.050404662247,7067.949595337754,4.877324615640692,3.394706285453414,0.7153817854473886,0.183,52.3088720192059,31.454289069259723,1766079553.993337,1768797204.5689209
event_0367,science,1780956418.4344146,272,151,151,7550.0,577.2291607017384,226.5,755.0,1558.7291607017382,5991.270839298262,3.822709673521446,3.8436894557108294,0.5571876569868176,0.151,41.792316195382085,30.252796600424215,1777345562.3151336,1779959403.9414103
event_0368,health,1766796988.5241933,267,141,141,7050.0,810.0272952027464,211.5,705.0,1726.5272952027462,5323.472704797254,5.744874434062031,3.0833411783229976,0.528236735461492,0.141,35.64849535618419,29.737994769507747,1763716958.525419,1766286321.2735045
event_0369,health,1775500412.2818482,271,181,181,9050.0,1025.5558804476636,271.5,905.0,2202.0558804476636,6847.944119552336,5.666054588108639,3.109795795990515,0.6679589914923697,0.181,38.20775062227376,51.53597061316646,1772199262.6280837,1776651970.4890614
event_0370,science,1775066153.811794,256,329,329,16450.0,2181.1064542129475,493.5,1645.0,4319.606454212948,12130.393545787052,6.629502900343305,2.8082172934888963,1.2877259078504057,0.329,55.19153629251184,50.83598165664172,1770297605.076121,1774689833.891255
event_0371,art,1769402472.9542408,258,307,307,15350.0,1456.440575652401,460.5,1535.0,3451.940575652401,11898.059424347599,4.744106109616942,3.4467741154839895,1.1904211270768081,0.307,38.602500472435516,47.75941922685776,1766067216.9134223,1770193630.734623
event_0372,art,1774636627.274804,261,163,163,8150.0,1221.5835305154505,244.5,815.0,2281.0835305154505,5868.916469484549,7.49437748782485,2.5728634620225264,0.6257427235933017,0.163,36.09348676753443,50.539458753305404,1771518150.018089,1775884759.2543747
event_0373,business,1776062931.8015842,254,271,271,13550.0,1670.603486703061,406.5,1355.0,3432.103486703061,10117.896513296939,6.164588511819413,2.9480161517554846,1.0679981976737918,0.271,42.89901878719465,48.81890723999002,1772356456.5783706,1776574410.1639056
event_0374,technology,1768297729.50017,262,253,253,12650.0,1505.8648424806966,379.5,1265.0,3150.3648424806966,9499.635157519304,5.9520349505165875,3.0154079392401396,0.9693045387368542,0.253,54.854000631148416,46.10030254610146,1763558343.8456388,1767541409.985622
event_0375,business,1778292315.375496,259,249,249,12450.0,1016.3380131352619,373.5,1245.0,2634.838013135262,9815.161986864738,4.081678767611494,3.725148163922769,0.9631973025443245,0.249,32.2847720707693,42.57779211447772,1775502911.0685813,1779181632.3072722
event_0376,health,1777859773.185373,263,264,264,13200.0,1295.5681067257121,396.0,1320.0,3011.568106725712,10188.431893274288,4.907454949718606,3.3830986158076723,1.0061368358839393,0.264,36.28465122365918,33.31270066002977,1774724779.319649,1777602996.6566756
event_0377,health,1779071213.558326,252,189,189,9450.0,989.7243616802818,283.5,945.0,2218.2243616802816,7231.775638319718,5.236636834287205,3.2601641940501116,0.7530009866615439,0.189,47.429079806088765,49.75519010438974,1774973341.0630798,1779272189.488099
event_0378,technology,1767631252.544742,251,266,266,13300.0,614.3557495417296,399.0,1330.0,2343.3557495417294,10956.64425045827,2.3096080809839457,4.6756213829679805,1.0598410319791445,0.266,48.890279800319625,47.91819087195304,1763407132.3699944,1767547264.061331
event_0379,technology,1774430068.483177,252,416,416,20800.0,3176.1897312316005,624.0,2080.0,5880.1897312316005,14919.8102687684,7.635071469306732,2.537300827135634,1.651440796063125,0.416,59.950080312467165,41.961421789755846,1769250381.5441797,1772875848.3868146
event_0380,technology,1773554228.5203865,262,228,228,11400.0,1294.5426043997672,342.0,1140.0,2776.5426043997672,8623.457395600233,5.677818440349856,3.105825706378617,0.8719163364374285,0.228,47.74022177948935,47.530353778317505,1769429473.3586385,1773536095.925085
event_0381,business,1768212143.694495,263,207,207,10350.0,607.872053123699,310.5,1035.0,1953.372053123699,8396.6279468763,2.9365799667811543,4.29852978261309,0.7881686558143728,0.207,43.76534048763901,36.19023745763197,1764430818.276363,1767557654.7927022
event_0382,health,1777596092.109029,255,233,233,11650.0,1201.693030665754,349.5,1165.0,2716.193030665754,8933.806969334246,5.157480818307957,3.289091337939454,0.9159125443997477,0.233,39.61954307403454,48.78556246739343,1774172963.5874324,1778388036.1846151
event_0383,technology,1774477289.3486183,263,245,245,12250.0,1655.8369889425599,367.5,1225.0,3248.33698894256,9001.66301105744,6.75851832221453,2.771160455857684,0.935174186739352,0.245,41.332486873529874,45.77934182234491,1770906162.4827452,1774861497.6161957
event_0384,business,1778965870.175601,258,362,362,18100.0,2590.253878097929,543.0,1810.0,4943.2538780979285,13156.746121902072,7.155397453309196,2.661555818566321,1.4046438270387298,0.362,38.276067794072496,54.70139392337808,1775658817.918193,1780385018.353173
event_0385,art,1779231655.6243887,261,196,196,9800.0,1414.272424925835,294.0,980.0,2688.272424925835,7111.727575074165,7.215675637376709,2.645463870824165,0.7526154439033448,0.196,47.62800902475019,55.09920491559074,1775116595.6446502,1779877166.9493573
event_0386,science,1781022201.3223767,259,239,239,11950.0,1371.0674841477526,358.5,1195.0,2924.5674841477526,9025.432515852248,5.736684034091015,3.0860742878300678,0.9230731385437132,0.239,46.23139668180275,45.122092586082935,1777027808.649069,1780926357.4485066
event_0387,technology,1773790022.1386187,254,272,272,13600.0,1807.56844365958,408.0,1360.0,3575.56844365958,10024.43155634042,6.645472219336691,2.8035910133719755,1.0729792838218928,0.272,35.531157868111066,37.93313720271211,1770720130.098814,1773997553.1531284
event_0388,art,1777333996.6243315,265,305,305,15250.0,2139.7375301435513,457.5,1525.0,4122.237530143551,11127.762469856449,7.015532885716562,2.6994471785008805,1.1510378972291961,0.305,50.61545194831015,49.31742320271752,1772960821.5759976,1777221846.9407125
event_0389,science,1781576187.25972,270,133,133,6650.0,735.1988627787828,199.5,665.0,1599.6988627787828,5050.301137221217,5.5278109983367125,3.157032398240572,0.4946640212811479,0.133,58.682544198099706,38.04749443267215,1776506015.4410043,1779793318.9599872
event_0390,business,1767872311.1160533,255,366,366,18300.0,1643.2639098239172,549.0,1830.0,4022.263909823917,14277.736090176084,4.489792103344036,3.549676602597944,1.4359150515615782,0.366,38.28162588403339,53.24379226050166,1764564778.6396728,1769165042.29098
event_0391,technology,1768971857.3478205,256,285,285,14250.0,2252.8333151769193,427.5,1425.0,4105.333315176919,10144.666684823082,7.904678298866384,2.4710945265563407,1.1135700482407407,0.285,33.17722773018111,38.39065054399264,1766105344.871933,1769422297.078934
event_0392,technology,1774131859.776737,258,199,199,9950.0,717.1882575582616,298.5,995.0,2010.6882575582617,7939.311742441738,3.6039610932575963,3.9485542886111413,0.7715508895065908,0.199,37.24331507485975,41.20755790950656,1770914037.354269,1774474370.3576503
event_0393,business,1776925800.6183918,253,311,311,15550.0,2119.463295977994,466.5,1555.0,4140.963295977994,11409.036704022006,6.814994520829563,2.7551648948695817,1.2305567898322956,0.311,45.58100892715372,33.29733271948903,1772987601.4470856,1775864490.9940495
event_0394,business,1773119064.5558054,257,366,366,18300.0,2131.462944865719,549.0,1830.0,4510.462944865719,13789.537055134282,5.823669248266992,3.057233198386205,1.4260005568984098,0.366,54.36624047719363,31.92120800287541,1768421821.3785758,1771179813.7500243
event_0395,art,1775682462.7763855,254,361,361,18050.0,2450.3602965376726,541.5,1805.0,4796.860296537672,13253.139703462328,6.787701652458927,2.762877983548597,1.4230081989386156,0.361,50.274556874025635,30.186161164514303,1771338741.0624697,1773946825.3870838
event_0396,science,1778040964.2044797,264,152,152,7600.0,991.3327856941607,228.0,760.0,1979.3327856941607,5620.6672143058395,6.521926221672111,2.83967772116433,0.5794348286764721,0.152,48.17486336471308,28.745571877763997,1773878656.0097685,1776362273.4200072
event_0397,technology,1768778158.8029747,252,395,395,19750.0,2954.908204774649,592.5,1975.0,5522.408204774649,14227.591795225351,7.480780265252276,2.5763383052567974,1.5704871599482746,0.395,44.16361403588593,49.148480144878604,1764962422.5502741,1769208851.2347918
event_0398,technology,1774373834.391581,254,345,345,17250.0,1680.3144071803831,517.5,1725.0,3922.814407180383,13327.185592819616,4.8704765425518355,3.397353076002097,1.3585357289079696,0.345,33.17049826202935,28.18741179790201,1771507903.3417418,1773943295.7210805
event_0399,art,1775695975.5278108,263,180,180,9000.0,718.6168897606769,270.0,900.0,1888.616889760677,7111.383110239323,3.992316054225983,3.7653920966154595,0.6863856707360211,0.18,51.22548839387879,44.623080630725646,1771270093.3305798,1775125527.4970744
event_0400,health,1767681091.2992885,253,221,221,11050.0,1473.6755193168883,331.5,1105.0,2910.1755193168883,8139.824480683112,6.668215019533431,2.7970218382545498,0.8767010245423233,0.221,50.538075400783384,37.732198958895665,1763314601.5846608,1766574663.5747094
event_0401,technology,1777885331.5843527,263,382,382,19100.0,2006.7517826927783,573.0,1910.0,4489.751782692778,14610.248217307222,5.253276918043922,3.2541327281448433,1.4526470947439085,0.382,42.731902574795214,38.93275799873824,1774193295.2018905,1777557085.4929814
event_0402,technology,1768760554.9073822,256,217,217,10850.0,1505.616391508606,325.5,1085.0,2916.1163915086063,7933.883608491394,6.938324384832286,2.7207019690962766,0.8485203490138098,0.217,48.2160459670807,54.74618945561787,1764594688.5358264,1769324759.304792
event_0403,art,1774126968.950054,266,290,290,14500.0,762.8922869569162,435.0,1450.0,2647.892286956916,11852.107713043084,2.630663058472125,4.476053565858637,1.0925627365659718,0.29,33.32887464534246,31.947503803125112,1771247354.1806962,1774007618.5092862
event_0404,art,1771212669.0385256,262,179,179,8950.0,938.7263571830783,268.5,895.0,2102.226357183078,6847.773642816922,5.24428132504513,3.2573912031018097,0.6865642908558994,0.179,47.8901797238769,46.105474039751826,1767074957.5103827,1771058470.4674172
event_0405,technology,1777980235.4829316,255,214,214,10700.0,918.7035768668504,321.0,1070.0,2309.70357686685,8390.29642313315,4.293007368536684,3.6326290988884042,0.8393465494345601,0.214,58.164832085722665,52.41049935475709,1772954793.9907253,1777483061.1349764
event_0406,technology,1776092717.9454465,253,182,182,9100.0,1190.381329990137,273.0,910.0,2373.3813299901367,6726.618670009863,6.540556758187566,2.8341921228637195,0.7224872229706928,0.182,45.54845172174227,31.69160805440738,1772157331.716688,1774895486.6525886
event_0407,business,1771953984.023523,255,269,269,13450.0,1188.8767851242526,403.5,1345.0,2937.376785124253,10512.623214875748,4.419616301577147,3.578915469106582,1.0560690467858074,0.269,41.94400261833971,45.86846274456555,1768330022.1972985,1772293057.378429
event_0408,technology,1775597311.1946542,258,259,259,12950.0,1673.23668034912,388.5,1295.0,3356.73668034912,9593.26331965088,6.4603732832012355,2.8579135729684717,1.0066838207896285,0.259,34.26702270756539,39.25428411656411,1772636640.4327207,1776028210.580392
event_0409,business,1779295907.514218,261,175,175,8750.0,1397.6530277085049,262.5,875.0,2535.153027708505,6214.846972291495,7.986588729762885,2.4514681774097964,0.6733733682779807,0.175,35.87986050439154,41.84615937849862,1776195887.5666387,1779811395.736941
event_0410,technology,1766440164.5665703,256,276,276,13800.0,1378.5132019009475,414.0,1380.0,3172.5132019009475,10627.486798099053,4.994613050365752,3.349863695360239,1.0784615980141077,0.276,45.52656999855323,37.3579741406302,1762506668.9186952,1765734397.8844457
event_0411,business,1775859248.5866413,259,321,321,16050.0,1856.7021040590116,481.5,1605.0,3943.2021040590116,12106.797895940988,5.7841187042336815,3.0702960630596694,1.2404700860483926,0.321,57.950472557095274,40.67297525174115,1770852327.7577083,1774366472.8194587
event_0412,business,1773774954.4668822,255,228,228,11400.0,1022.5780278238949,342.0,1140.0,2504.578027823895,8895.421972176106,4.484991350104802,3.5516649405029326,0.8963508811696002,0.228,41.68825039662555,52.636237798859746,1770173089.632614,1774720860.5784354
event_0413,health,1774763355.4174566,251,441,441,22050.0,3026.913575541223,661.5,2205.0,5893.413575541223,16156.586424458777,6.863749604401867,2.741464894218803,1.7596864179449971,0.441,56.041459235442915,43.04156586627657,1769921373.3395143,1773640164.6303606
event_0414,business,1779187429.1505089,254,410,410,20500.0,1818.916402091317,615.0,2050.0,4483.916402091317,16016.083597908684,4.436381468515407,3.5718961197489585,1.6149011568309184,0.41,44.78123393467595,33.271803813617,1775318330.5385528,1778193014.3880494
event_0415,art,1772945221.9401531,259,146,146,7300.0,1036.901829955299,219.0,730.0,1985.901829955299,5314.098170044701,7.102067328460953,2.67591181491802,0.5649144657639639,0.146,42.36397693964919,38.54265064393685,1769284974.3325675,1772615059.3482037
event_0416,technology,1780301585.8856242,260,255,255,12750.0,609.9495855032151,382.5,1275.0,2267.449585503215,10482.550414496785,2.3919591588361375,4.623057765657177,0.9839774779120676,0.255,42.22525742968807,36.49260224591163,1776653323.6436992,1779806284.477746
event_0417,technology,1774187350.0805373,256,317,317,15850.0,1167.6467908743878,475.5,1585.0,3228.146790874388,12621.853209125613,3.683428362379772,3.9099378147258324,1.2406707798749925,0.317,52.23593617510104,52.60378024579886,1769674165.1950085,1774219131.8082454
event_0418,science,1769115708.3193324,270,108,108,5400.0,826.9772348406143,162.0,540.0,1528.9772348406143,3871.022765159386,7.657196618894577,2.531772662764933,0.401964460854082,0.108,57.93637160730371,41.302858840560326,1764110005.8124614,1767678572.8162858
event_0419,science,1776100580.436257,260,177,177,8850.0,684.6273880649776,265.5,885.0,1835.1273880649776,7014.872611935022,3.8679513449998733,3.822553495499704,0.6844236516934098,0.177,39.172658131442184,43.96347859255945,1772716062.7737002,1776514507.3240974
event_0420,technology,1768179479.0743158,260,436,436,21800.0,3204.9362742548356,654.0,2180.0,6038.936274254836,15761.063725745164,7.350771271226687,2.609907276706604,1.6779922520877055,0.436,33.65200818412613,35.07609243115696,1765271945.5672073,1768302519.9532592
event_0421,technology,1775203607.7089868,264,167,167,8350.0,806.0857263397927,250.5,835.0,1891.5857263397927,6458.414273660207,4.826860636765225,3.4142857940449787,0.6358388819912846,0.167,58.98733351368389,41.85990744589386,1770107102.0934045,1773723798.0967298
event_0422,health,1769842685.6176846,260,148,148,7400.0,1117.2778179717714,222.0,740.0,2079.2778179717716,5320.722182028228,7.549174445755212,2.558927977800638,0.5725834921845735,0.148,42.23645237650814,43.27936271611533,1766193456.1323543,1769932793.0710266
event_0423,science,1778982909.4871888,260,234,234,11700.0,563.1380480773876,351.0,1170.0,2084.138048077388,9615.861951922612,2.4065728550315706,4.61383158413773,0.9036028237930854,0.234,54.51195020670873,51.9598148998587,1774273076.989329,1778762404.996677
event_0424,health,1771314857.435741,258,249,249,12450.0,1820.413278945791,373.5,1245.0,3438.913278945791,9011.08672105421,7.3108967025935385,2.6203297350425148,0.9654304850171371,0.249,44.34551733826541,32.458123778606875,1767483404.7377148,1770287786.6321864
event_0425,art,1769131043.598214,260,253,253,12650.0,618.3087837000944,379.5,1265.0,2262.8087837000944,10387.191216299905,2.4439082359687525,4.590397249260718,0.9757289374908718,0.253,59.98735776520182,44.86085777968712,1763948135.8873005,1767824113.9994655
event_0426,technology,1775067048.7881525,254,296,296,14800.0,748.2454832690914,444.0,1480.0,2672.2454832690914,12127.754516730909,2.527856362395579,4.538413327915675,1.1692420160952697,0.296,46.61575134477224,31.43677944069006,1771039447.8719642,1773755585.61564
event_0427,health,1779785789.9789329,256,317,317,15850.0,1028.270914909316,475.5,1585.0,3088.770914909316,12761.229085090683,3.2437568293669274,4.13149095113949,1.2411075369081868,0.317,52.21927080508949,32.86820326174163,1775274044.981373,1778113857.7431877
event_0428,health,1770557050.6541414,257,235,235,11750.0,1312.7579271544855,352.5,1175.0,2840.2579271544855,8909.742072845514,5.586203945338236,3.136948228420841,0.9176981931802451,0.235,36.20397415990607,54.77193960013426,1767429027.2867255,1772161322.8681772
event_0429,business,1777523628.198703,264,148,148,7400.0,838.0996661608102,222.0,740.0,1800.09966616081,5599.90033383919,5.662835582167636,3.110883491124946,0.5637464170904021,0.148,46.007542375618286,40.65543508339484,1773548576.5374496,1777061206.128655
event_0430,health,1779815309.652435,253,482,482,24100.0,3731.693174166451,723.0,2410.0,6864.693174166451,17235.306825833548,7.742102021092222,2.510717724529087,1.907736021098588,0.482,52.78666661187475,33.51151856222106,1775254541.657169,1778149936.860945
event_0431,health,1767706215.2800457,258,283,283,14150.0,1500.8515836422014,424.5,1415.0,3340.351583642201,10809.648416357799,5.3033624863682025,3.236081036886345,1.098547009905959,0.283,38.01130847962352,49.751782627279,1764422038.2274063,1768720592.2464032
event_0432,business,1776370132.3999023,257,369,369,18450.0,1301.959413494066,553.5,1845.0,3700.459413494066,14749.540586505933,3.528345294021859,3.985867412224648,1.4392227626577132,0.369,41.3739297984212,44.019906722460625,1772795424.8653188,1776598744.8061395
event_0433,art,1775122275.0700068,254,379,379,18950.0,2662.5430733451585,568.5,1895.0,5126.0430733451585,13823.956926654842,7.025179613047912,2.6968085770753367,1.495828090036852,0.379,36.5859862863322,53.01731256166805,1771961245.8548677,1776541941.6601958
event_0434,technology,1777771228.6264338,254,289,289,14450.0,2055.9353655089985,433.5,1445.0,3934.4353655089985,10515.564634491002,7.113963202453282,2.672699805078791,1.1413537546857637,0.289,53.936326080642516,39.637228308360314,1773111130.0530663,1776535786.5789087
event_0435,health,1773003681.9758818,267,194,194,9700.0,395.2063414073324,291.0,970.0,1656.2063414073323,8043.793658592667,2.0371460897285174,4.856758157173577,0.7283264435922726,0.194,56.42282213017049,28.620737072315457,1768128750.143835,1770601581.826883
event_0436,technology,1775972667.5674994,251,462,462,23100.0,1040.4765938121343,693.0,2310.0,4043.4765938121345,19056.523406187865,2.252113839420204,4.71290558114042,1.841806135545403,0.462,40.995917633845224,37.00833469558083,1772430620.283935,1775628140.4016333
event_0437,technology,1771574032.3968089,269,182,182,9100.0,1306.7397052023284,273.0,910.0,2489.7397052023284,6610.260294797672,7.179888490122684,2.6550005532648604,0.6796708770076991,0.182,52.024620076354616,55.31478791443429,1767079105.2222118,1771858302.898019
event_0438,business,1769433900.238606,266,142,142,7100.0,560.2791314919515,213.0,710.0,1483.2791314919514,5616.720868508049,3.945627686563039,3.7866917623647067,0.5370503144101869,0.142,44.08620566725085,31.65522205891469,1765624852.0689554,1768359863.2548456
event_0439,science,1777242185.7308822,265,285,285,14250.0,1908.1394223290501,427.5,1425.0,3760.63942232905,10489.36057767095,6.695226043259825,2.789249220595217,1.0756430579172551,0.285,34.672806715539934,52.66722460319848,1774246455.2306595,1778796903.4363759
event_0440,art,1780550192.4484086,261,149,149,7450.0,395.55893030787075,223.5,745.0,1364.0589303078707,6085.9410696921295,2.6547579215293338,4.461640867904821,0.5718235565668865,0.149,42.788008151220524,43.72453631157916,1776853308.5441432,1780631108.4814637
event_0441,business,1768788691.1014946,254,261,261,13050.0,1205.8650317256495,391.5,1305.0,2902.3650317256497,10147.63496827435,4.620172535347316,3.4963331136335056,1.0286439965515282,0.261,58.499077677080756,31.40117808285716,1763734370.7901947,1766447432.5765536
event_0442,health,1781217969.6076024,261,181,181,9050.0,1206.7544019357283,271.5,905.0,2383.2544019357283,6666.745598064272,6.667151391910101,2.7973285573916926,0.6938687334771751,0.181,40.36939189077221,38.35193827647142,1777730054.1482396,1781043661.6153266
event_0443,health,1772022509.4180677,254,509,509,25450.0,3315.9012174712634,763.5,2545.0,6624.401217471263,18825.598782528738,6.514540702301107,2.841856669683278,2.006362661603757,0.509,59.318137800463404,50.18378067316715,1766897422.3121076,1771233300.9622693
event_0444,art,1780048596.4382133,261,289,289,14450.0,828.1765592890109,433.5,1445.0,2706.676559289011,11743.323440710989,2.8656628349100726,4.338650438453467,1.1087948544804722,0.289,56.78258950450686,52.993977582622385,1775142580.705024,1779721260.3681626
event_0445,technology,1775716990.7524445,258,334,334,16700.0,1111.6168131237644,501.0,1670.0,3282.6168131237646,13417.383186876235,3.328194051268756,4.087404638041851,1.2978408427247425,0.334,31.76953278341561,33.282315328501795,1772972103.1199574,1775847695.16434
event_0446,art,1774273062.7969835,257,96,96,4800.0,307.555333668692,144.0,480.0,931.555333668692,3868.444666331308,3.2037013923822086,4.152672983038409,0.3740322583266108,0.096,52.36739228526076,36.28153521586586,1769748520.1035368,1772883244.7461877
